created_at,sensor1,sensor2,sensor3,sensor4,value
2024-02-16T19:57:09+00:00,04D00000,006400,05570000,05110000,2
2024-02-16T19:57:26+00:00,04D00000,00AF00,06240000,03330000,2
2024-02-16T19:57:43+00:00,048B0000,00C900,04890000,02AB0000,2
2024-02-16T19:57:59+00:00,04D00000,00C900,05570000,04890000,2
2024-02-16T19:58:21+00:00,04D00000,00EF00,05570000,04890000,2
2024-02-16T19:58:50+00:00,048B0000,012E00,04890000,04440000,2
2024-02-16T19:59:06+00:00,04D00000,009A00,07350000,04440000,2
2024-02-16T19:59:23+00:00,059D0000,015D00,06680000,05DE0000,2
2024-02-16T19:59:40+00:00,05140000,010E00,059B0000,05110000,2
2024-02-16T20:02:20+00:00,04D00000,006A00,07790000,03BC0000,2
2024-02-16T20:03:03+00:00,059D0000,007400,03780000,03330000,2
2024-02-16T20:03:30+00:00,04470000,004F00,059B0000,059A0000,2
2024-02-16T20:03:53+00:00,03BE0000,010300,04010000,03BC0000,2
2024-02-16T20:04:22+00:00,04020000,054700,06240000,06670000,2
2024-02-16T20:04:39+00:00,059D0000,002500,04450000,06220000,2
2024-02-16T20:05:00+00:00,04470000,004500,06680000,06EF0000,2
2024-02-16T20:05:26+00:00,03BE0000,009A00,06F10000,04890000,2
2024-02-16T20:05:47+00:00,03BE0000,04FB00,04CE0000,02660000,2
2024-02-16T20:06:03+00:00,04020000,04DB00,03BC0000,02220000,2
2024-02-16T20:06:20+00:00,048B0000,049B00,02AB0000,02660000,2
2024-02-16T20:06:37+00:00,04020000,04EB00,02EF0000,02AB0000,2
2024-02-16T20:06:53+00:00,04020000,043600,04450000,01DE0000,2
2024-02-16T20:29:09+00:00,000F0000,000000,04DE0000,03690000,3
2024-02-16T20:29:26+00:00,05E20000,024600,07350000,059A0000,3
2024-02-16T20:29:42+00:00,05140000,013E00,05DF0000,04890000,3
2024-02-16T20:29:58+00:00,05E30000,009700,05120000,05110000,3
2024-02-16T20:30:15+00:00,05150000,010500,06240000,04CD0000,3
2024-02-16T20:30:49+00:00,05E30000,009C00,06680000,05110000,3
2024-02-16T20:31:10+00:00,04D10000,00C100,04CE0000,03770000,3
2024-02-16T20:31:39+00:00,048C0000,011A00,05570000,04000000,3
2024-02-16T20:31:55+00:00,04D00000,00A600,059B0000,04000000,3
2024-02-16T20:32:20+00:00,04480000,00AE00,06680000,05110000,3
2024-02-16T20:33:02+00:00,059D0000,013200,07350000,059A0000,3
2024-02-16T20:33:19+00:00,05140000,009900,05570000,04000000,3
2024-02-16T20:33:40+00:00,059D0000,014200,07BE0000,05DE0000,3
2024-02-16T20:34:09+00:00,048C0000,00F900,05DF0000,04440000,3
2024-02-16T20:35:47+00:00,06260000,00FE00,05570000,04440000,3
2024-02-16T20:36:03+00:00,055A0000,016D00,07BE0000,05DE0000,3
2024-02-16T20:36:28+00:00,04D00000,00F300,04890000,04CD0000,3
2024-02-16T20:36:53+00:00,04D10000,016300,06240000,04CD0000,3
2024-02-16T20:37:10+00:00,06260000,005400,07790000,05DE0000,3
2024-02-16T20:37:26+00:00,048B0000,016D00,06680000,04CD0000,3
2024-02-16T20:37:43+00:00,05E30000,011300,05570000,04000000,3
2024-02-16T20:38:04+00:00,04D00000,010600,07790000,06220000,3
2024-02-16T20:38:34+00:00,04480000,014900,05120000,03BC0000,3
2024-02-16T20:38:54+00:00,05E30000,005500,07790000,05DE0000,3
2024-02-16T20:39:23+00:00,055A0000,010E00,05120000,03770000,3
2024-02-16T20:39:49+00:00,055A0000,011E00,05120000,05560000,3
2024-02-16T20:40:24+00:00,05E30000,00EF00,06F10000,059A0000,3
2024-02-16T20:40:48+00:00,048C0000,018E00,04CE0000,03BC0000,3
2024-02-16T20:41:27+00:00,04D10000,00C400,06F10000,059A0000,3
2024-02-16T20:41:44+00:00,05E20000,011400,05120000,04000000,3
2024-02-16T20:42:11+00:00,055A0000,006A00,07790000,05DE0000,3
2024-02-16T20:42:28+00:00,059E0000,013900,05DF0000,04890000,3
2024-02-16T20:42:45+00:00,059E0000,00D900,07790000,06220000,3
2024-02-16T20:43:10+00:00,04030000,004500,06240000,06220000,3
2024-02-16T20:43:40+00:00,05140000,00AF00,06240000,04CD0000,3
