created_at,sensor1,sensor2,sensor3,sensor4,value
2024-02-19T16:20:05+00:00,1641,1433,1845,1912,0
2024-02-19T16:20:25+00:00,1573,1638,1982,1366,0
2024-02-19T16:20:50+00:00,1436,1569,1503,1980,0
2024-02-19T16:21:07+00:00,1983,1842,1913,1366,0
2024-02-19T16:21:24+00:00,1368,1638,1640,1844,0
2024-02-19T16:22:13+00:00,1504,1501,2118,1775,0
2024-02-19T16:22:30+00:00,1641,1296,1777,1366,0
2024-02-19T16:22:47+00:00,1573,1501,1572,1912,0
2024-02-19T16:23:04+00:00,1983,1569,1982,1434,0
2024-02-19T16:23:21+00:00,1641,1842,1435,1844,0
2024-02-19T16:23:37+00:00,1983,1979,1503,1434,0
2024-02-19T16:23:54+00:00,1436,1706,2050,1775,0
2024-02-19T16:24:10+00:00,358,1569,2050,1912,0
2024-02-19T16:24:49+00:00,75,2115,1708,1570,0
2024-02-19T16:25:10+00:00,1231,1501,1503,1912,0
2024-02-19T16:25:27+00:00,1436,1638,1982,1434,0
2024-02-19T18:58:29+00:00,857,0,0,11,1
2024-02-19T18:58:50+00:00,615,68,0,0,1
2024-02-19T18:59:19+00:00,1436,0,0,0,1
2024-02-19T18:59:41+00:00,615,341,0,0,1
2024-02-19T18:59:57+00:00,547,0,68,341,1
2024-02-19T19:00:21+00:00,2188,682,820,683,1
2024-02-19T19:00:44+00:00,1504,682,956,751,1
2024-02-19T19:01:17+00:00,1573,819,888,751,1
2024-02-19T19:01:35+00:00,1573,819,956,887,1
2024-02-19T19:01:51+00:00,1846,1023,1093,1024,1
2024-02-19T19:02:08+00:00,1846,955,1230,1092,1
2024-02-19T19:02:25+00:00,1983,887,1298,1161,1
2024-02-19T19:02:42+00:00,1641,1160,1298,1161,1
2024-02-19T19:02:59+00:00,2120,1092,1298,1161,1
2024-02-19T19:03:17+00:00,1983,1160,1367,1161,1
2024-02-19T19:03:41+00:00,1983,1160,1367,1297,1
2024-02-19T19:04:07+00:00,2188,1160,1367,1297,1
2024-02-19T19:04:23+00:00,1915,1501,1435,1229,1
2024-02-19T19:04:41+00:00,2188,1296,1435,1161,1
2024-02-19T19:04:57+00:00,2257,1023,1161,341,1
2024-02-19T19:05:14+00:00,1710,750,615,0,1
2024-02-19T19:05:41+00:00,1504,0,546,478,1
2024-02-19T19:06:04+00:00,752,136,0,819,1
2024-02-19T19:06:21+00:00,1573,819,683,751,1
2024-02-19T19:06:38+00:00,1915,1023,751,751,1
2024-02-19T19:06:56+00:00,1436,955,1025,751,1
2024-02-19T19:07:13+00:00,1710,887,956,956,1
2024-02-19T19:08:01+00:00,1436,955,1025,956,1
2024-02-19T19:08:31+00:00,1641,1023,1161,956,1
2024-02-19T19:08:53+00:00,1710,1160,1161,956,1
2024-02-19T19:09:11+00:00,1641,1160,1161,1024,1
2024-02-19T19:09:27+00:00,1846,1092,1161,1024,1
