created_at,sensor1,sensor2,sensor3,sensor4,value
2024-02-20T15:58:18+00:00,07360000,07BB0000,05570000,04CD0000,2
2024-02-20T15:58:47+00:00,06AE0000,06210000,05DF0000,04CD0000,2
2024-02-20T15:59:04+00:00,07360000,07BB0000,059B0000,04CD0000,2
2024-02-20T15:59:21+00:00,077B0000,07BB0000,06680000,04890000,2
2024-02-20T15:59:38+00:00,08040000,07FF0000,05110000,05110000,2
2024-02-20T15:59:55+00:00,07360000,08880000,06220000,05110000,2
2024-02-20T14:35:33+00:00,01EC0000,02070000,05A20000,03A90000,3
2024-02-20T14:35:50+00:00,07BF0000,08430000,088B0000,05560000,3
2024-02-20T14:36:37+00:00,07BF0000,08430000,088B0000,05560000,3
2024-02-20T14:36:53+00:00,077B0000,07FF0000,08CF0000,05560000,3
2024-02-20T14:37:10+00:00,077B0000,07FF0000,088B0000,059A0000,3
2024-02-20T14:37:27+00:00,07360000,07BB0000,088B0000,05560000,3
2024-02-20T14:37:44+00:00,077B0000,07BB0000,08460000,04CD0000,3
2024-02-20T14:38:00+00:00,077B0000,07FF0000,08460000,04890000,3
2024-02-20T14:38:17+00:00,07360000,07BB0000,08020000,04CD0000,3
2024-02-20T14:38:33+00:00,07360000,07BB0000,08460000,04CD0000,3
2024-02-20T14:38:50+00:00,07360000,07770000,08460000,05110000,3
2024-02-20T14:39:07+00:00,06F20000,07BB0000,08460000,04890000,3
2024-02-20T14:39:28+00:00,06690000,06EE0000,08020000,04CD0000,3
2024-02-20T14:39:58+00:00,06AE0000,07320000,08460000,04440000,3
2024-02-20T14:40:15+00:00,06F20000,07320000,07790000,04440000,3
2024-02-20T14:40:36+00:00,06F20000,07320000,07BE0000,03BC0000,3
2024-02-20T14:41:11+00:00,06F20000,07770000,06680000,04440000,3
2024-02-20T14:41:39+00:00,06690000,07320000,07790000,059A0000,3
2024-02-20T14:41:56+00:00,06AE0000,06EE0000,08020000,04890000,3
2024-02-20T14:42:19+00:00,06250000,07320000,08460000,04890000,3
2024-02-20T14:42:53+00:00,06250000,06EE0000,07BE0000,04000000,3
2024-02-20T14:43:12+00:00,06690000,06EE0000,07790000,04440000,3
2024-02-20T14:43:38+00:00,05000000,06AB0000,07350000,03BC0000,3
2024-02-20T14:43:55+00:00,06690000,06AA0000,08020000,04890000,3
2024-02-20T14:44:18+00:00,05130000,06AA0000,07790000,04440000,3
2024-02-20T14:44:45+00:00,05000000,06AA0000,07790000,04000000,3
2024-02-20T14:45:07+00:00,05000000,06AA0000,06F10000,03BC0000,3
2024-02-20T14:45:36+00:00,05000000,06AA0000,07790000,04000000,3
2024-02-20T14:45:53+00:00,05000000,05100000,06F10000,04000000,3
2024-02-20T14:46:10+00:00,059C0000,05100000,04CE0000,02660000,3
2024-02-20T14:46:27+00:00,04CF0000,06210000,06F10000,02EF0000,3
2024-02-20T14:46:43+00:00,04CF0000,06210000,05570000,03BC0000,3
2024-02-20T14:47:00+00:00,019A0000,06660000,07BE0000,02AB0000,3
2024-02-20T14:47:16+00:00,01DE0000,06210000,059B0000,04440000,3
2024-02-20T14:47:33+00:00,00CD0000,05DD0000,04890000,03330000,3
2024-02-20T14:47:50+00:00,02AC0000,05550000,05DF0000,02EF0000,3
2024-02-20T14:48:06+00:00,04460000,04CC0000,01110000,01DE0000,3
2024-02-20T14:48:23+00:00,04CF0000,02220000,04010000,02EF0000,3
2024-02-20T14:48:46+00:00,05130000,02EE0000,03BC0000,01550000,3
2024-02-20T14:49:13+00:00,04CF0000,04CC0000,04890000,01110000,3
2024-02-20T14:49:30+00:00,05580000,05100000,059B0000,01DE0000,3
2024-02-20T14:49:47+00:00,059C0000,05100000,04890000,02AB0000,3
2024-02-20T14:50:04+00:00,059C0000,05550000,059B0000,02AB0000,3
2024-02-20T14:50:21+00:00,01560000,05100000,06AC0000,02AB0000,3
2024-02-20T14:50:38+00:00,02AC0000,05DD0000,05DF0000,03330000,3
2024-02-20T14:50:55+00:00,04460000,05DD0000,06240000,02EF0000,3
2024-02-20T14:51:12+00:00,05130000,04CC0000,04890000,00880000,3
