created_at,sensor1,sensor2,sensor3,sensor4,value
2024-02-20T15:12:44+00:00,205,1228,1845,1639,1
2024-02-20T15:13:14+00:00,478,955,1708,1502,1
2024-02-20T15:13:30+00:00,1368,1569,1435,1297,1
2024-02-20T15:14:04+00:00,2257,1433,1708,1434,1
2024-02-20T15:14:21+00:00,2188,1501,1913,1775,1
2024-02-20T15:14:44+00:00,2188,1501,1982,1844,1
2024-02-20T15:15:11+00:00,2188,1774,1845,1707,1
2024-02-20T15:15:28+00:00,2120,1706,1503,1366,1
2024-02-20T15:15:45+00:00,2325,1774,1708,1707,1
2024-02-20T15:16:01+00:00,2257,1501,1572,1366,1
2024-02-20T15:16:18+00:00,2257,1774,1982,1707,1
2024-02-20T15:16:35+00:00,2325,1842,1982,1844,1
2024-02-20T15:17:25+00:00,2188,1706,1913,1844,1
2024-02-20T15:17:42+00:00,2120,1842,1777,1639,1
2024-02-20T15:17:58+00:00,2257,1979,1982,1912,1
2024-02-20T15:18:15+00:00,2394,1979,2050,1980,1
2024-02-20T15:19:04+00:00,2448,1774,2050,1912,1
2024-02-20T15:19:21+00:00,2667,1842,2050,1844,1
2024-02-20T15:19:52+00:00,2667,1706,1913,1844,1
2024-02-20T15:20:12+00:00,2530,1911,1913,1844,1
2024-02-20T15:20:29+00:00,2530,1842,1913,1980,1
2024-02-20T15:20:45+00:00,2394,1979,1777,1707,1
2024-02-20T15:21:02+00:00,2448,1774,1982,1775,1
2024-02-20T15:21:19+00:00,2599,1842,1845,1844,1
2024-02-20T15:21:36+00:00,2448,1160,1845,1707,1
2024-02-20T15:21:54+00:00,2667,1228,1845,956,1
2024-02-20T15:22:10+00:00,2257,1365,1777,1161,1
2024-02-20T15:22:27+00:00,2599,1638,1025,1434,1
2024-02-20T15:23:40+00:00,2257,1774,1708,1912,1
2024-02-20T15:24:09+00:00,2530,1911,1913,1707,1
2024-02-20T15:24:26+00:00,2530,1569,1913,1639,1
2024-02-20T15:24:42+00:00,2530,1706,1982,1639,1
2024-02-20T15:25:03+00:00,2188,1706,1845,1502,1
2024-02-20T15:25:33+00:00,2257,1569,1845,1570,1
2024-02-20T15:25:49+00:00,2052,1706,1777,1707,1
2024-02-20T15:26:07+00:00,2394,1160,1640,819,1
2024-02-20T15:26:23+00:00,1641,1092,1640,956,1
2024-02-20T15:26:57+00:00,1778,1569,888,1570,1
2024-02-20T15:27:14+00:00,2052,1706,1093,1707,1
2024-02-20T15:27:34+00:00,2188,1706,1161,1775,1
2024-02-20T15:28:04+00:00,2530,218,1572,167,1
2024-02-20T15:45:20+00:00,1915,1911,1367,1366,2
2024-02-20T15:45:38+00:00,1280,2047,1230,1092,2
2024-02-20T15:46:00+00:00,1915,2047,1298,1229,2
2024-02-20T15:46:28+00:00,478,1228,1503,1434,2
2024-02-20T15:46:54+00:00,478,546,956,819,2
2024-02-20T15:47:18+00:00,752,682,205,341,2
2024-02-20T15:47:35+00:00,547,546,136,0,2
2024-02-20T15:47:52+00:00,547,546,478,0,2
2024-02-20T15:48:09+00:00,478,341,68,204,2
2024-02-20T15:48:26+00:00,478,546,136,0,2
2024-02-20T15:48:42+00:00,547,546,0,0,2
2024-02-20T15:48:59+00:00,410,546,0,136,2
2024-02-20T15:49:16+00:00,342,477,341,204,2
2024-02-20T15:49:33+00:00,547,1501,956,887,2
2024-02-20T15:49:50+00:00,1026,1433,1093,956,2
2024-02-20T15:50:06+00:00,1368,1501,956,887,2
2024-02-20T15:50:27+00:00,1280,1365,1093,1024,2
2024-02-20T15:50:56+00:00,1573,1706,1230,1092,2
2024-02-20T15:51:13+00:00,1915,1706,1161,1092,2
2024-02-20T15:51:35+00:00,1778,1569,478,409,2
2024-02-20T15:52:12+00:00,1162,682,410,68,2
2024-02-20T15:52:37+00:00,1231,477,888,409,2
2024-02-20T15:52:54+00:00,1162,1228,956,751,2
2024-02-20T15:53:10+00:00,1436,1365,1025,819,2
2024-02-20T15:53:27+00:00,1436,1296,956,956,2
2024-02-20T15:53:43+00:00,1778,1638,1093,887,2
2024-02-20T15:54:00+00:00,1436,1433,1230,1092,2
2024-02-20T15:54:22+00:00,1710,1638,1093,1092,2
2024-02-20T15:54:51+00:00,1299,1638,1161,1024,2
2024-02-20T15:55:09+00:00,1436,1501,1161,1024,2
2024-02-20T15:55:25+00:00,1280,1842,1298,1024,2
2024-02-20T15:55:42+00:00,1573,1569,1435,956,2
2024-02-20T15:55:59+00:00,1846,1706,1230,1161,2
2024-02-20T15:56:15+00:00,1641,1842,1025,1229,2
2024-02-20T15:56:32+00:00,1915,1638,1230,1161,2
2024-02-20T15:56:48+00:00,1436,1911,1298,1092,2
2024-02-20T15:57:05+00:00,1573,1842,1367,1024,2
2024-02-20T15:57:26+00:00,1846,1911,1367,1092,2
2024-02-20T15:57:56+00:00,1846,1979,1367,1161,2
2024-02-20T15:58:18+00:00,1846,1979,1367,1229,2
2024-02-20T15:58:47+00:00,1710,1569,1503,1229,2
2024-02-20T15:59:04+00:00,1846,1979,1435,1229,2
2024-02-20T15:59:21+00:00,1915,1979,1640,1161,2
2024-02-20T15:59:38+00:00,2052,2047,1297,1297,2
2024-02-20T15:59:55+00:00,1846,2184,1570,1297,2
2024-02-20T14:35:33+00:00,492,519,1442,937,3
2024-02-20T14:35:50+00:00,1983,2115,2187,1366,3
2024-02-20T14:36:37+00:00,1983,2115,2187,1366,3
2024-02-20T14:36:53+00:00,1915,2047,2255,1366,3
2024-02-20T14:37:10+00:00,1915,2047,2187,1434,3
2024-02-20T14:37:27+00:00,1846,1979,2187,1366,3
2024-02-20T14:37:44+00:00,1915,1979,2118,1229,3
2024-02-20T14:38:00+00:00,1915,2047,2118,1161,3
2024-02-20T14:38:17+00:00,1846,1979,2050,1229,3
2024-02-20T14:38:33+00:00,1846,1979,2118,1229,3
2024-02-20T14:38:50+00:00,1846,1911,2118,1297,3
2024-02-20T14:39:07+00:00,1778,1979,2118,1161,3
2024-02-20T14:39:28+00:00,1641,1774,2050,1229,3
2024-02-20T14:39:58+00:00,1710,1842,2118,1092,3
2024-02-20T14:40:15+00:00,1778,1842,1913,1092,3
2024-02-20T14:40:36+00:00,1778,1842,1982,956,3
2024-02-20T14:41:11+00:00,1778,1911,1640,1092,3
2024-02-20T14:41:39+00:00,1641,1842,1913,1434,3
2024-02-20T14:41:56+00:00,1710,1774,2050,1161,3
2024-02-20T14:42:19+00:00,1573,1842,2118,1161,3
2024-02-20T14:42:53+00:00,1573,1774,1982,1024,3
2024-02-20T14:43:12+00:00,1641,1774,1913,1092,3
2024-02-20T14:43:38+00:00,1280,1707,1845,956,3
2024-02-20T14:43:55+00:00,1641,1706,2050,1161,3
2024-02-20T14:44:18+00:00,1299,1706,1913,1092,3
2024-02-20T14:44:45+00:00,1280,1706,1913,1024,3
2024-02-20T14:45:07+00:00,1280,1706,1777,956,3
2024-02-20T14:45:36+00:00,1280,1706,1913,1024,3
2024-02-20T14:45:53+00:00,1280,1296,1777,1024,3
2024-02-20T14:46:10+00:00,1436,1296,1230,614,3
2024-02-20T14:46:27+00:00,1231,1569,1777,751,3
2024-02-20T14:46:43+00:00,1231,1569,1367,956,3
2024-02-20T14:47:00+00:00,410,1638,1982,683,3
2024-02-20T14:47:16+00:00,478,1569,1435,1092,3
2024-02-20T14:47:33+00:00,205,1501,1161,819,3
2024-02-20T14:47:50+00:00,684,1365,1503,751,3
2024-02-20T14:48:06+00:00,1094,1228,273,478,3
2024-02-20T14:48:23+00:00,1231,546,1025,751,3
2024-02-20T14:48:46+00:00,1299,750,956,341,3
2024-02-20T14:49:13+00:00,1231,1228,1161,273,3
2024-02-20T14:49:30+00:00,1368,1296,1435,478,3
2024-02-20T14:49:47+00:00,1436,1296,1161,683,3
2024-02-20T14:50:04+00:00,1436,1365,1435,683,3
2024-02-20T14:50:21+00:00,342,1296,1708,683,3
2024-02-20T14:50:38+00:00,684,1501,1503,819,3
2024-02-20T14:50:55+00:00,1094,1501,1572,751,3
2024-02-20T14:51:12+00:00,1299,1228,1161,136,3
