created_at,sensor1,sensor2,sensor3,sensor4,value
2024-02-19T19:13:24+00:00,077B0000,06210000,05DF0000,059A0000,1
2024-02-19T19:41:15+00:00,005A0000,01220000,00000000,00000000,2
2024-02-19T19:41:32+00:00,00880000,01110000,00000000,00000000,2
2024-02-19T19:41:48+00:00,00880000,01110000,00000000,00000000,2
2024-02-19T19:42:09+00:00,00440000,01550000,00000000,00000000,2
2024-02-19T19:42:26+00:00,00880000,01550000,00000000,00000000,2
2024-02-19T19:42:42+00:00,01110000,01550000,00000000,00000000,2
2024-02-19T19:43:12+00:00,01560000,01990000,00000000,00000000,2
2024-02-19T19:43:28+00:00,01560000,01990000,00000000,00000000,2
2024-02-19T19:43:45+00:00,019A0000,01DD0000,00000000,00000000,2
2024-02-19T19:44:02+00:00,01560000,01DD0000,00880000,00000000,2
2024-02-19T19:44:18+00:00,048A0000,05550000,01110000,00880000,2
2024-02-19T19:44:41+00:00,04020000,05990000,02670000,01DE0000,2
2024-02-19T19:45:09+00:00,05130000,05550000,02AB0000,02660000,2
2024-02-19T19:45:27+00:00,05580000,05990000,02EF0000,02AB0000,2
2024-02-19T19:45:43+00:00,06690000,05990000,02EF0000,02220000,2
2024-02-19T19:46:06+00:00,059C0000,05DD0000,03340000,02660000,2
2024-02-19T19:46:34+00:00,06AE0000,06210000,03BC0000,02EF0000,2
2024-02-19T19:46:51+00:00,059C0000,05990000,03BC0000,03770000,2
2024-02-19T19:47:13+00:00,06250000,06EE0000,04010000,03770000,2
2024-02-19T19:47:47+00:00,06AE0000,07320000,04450000,03BC0000,2
2024-02-19T19:48:22+00:00,06F20000,06EE0000,04890000,04440000,2
2024-02-19T19:48:42+00:00,06AE0000,07770000,04CE0000,04890000,2
2024-02-19T19:49:06+00:00,06F20000,07BB0000,05120000,04440000,2
2024-02-19T19:49:26+00:00,07360000,07770000,04CE0000,04440000,2
2024-02-19T19:49:56+00:00,07360000,07770000,04CE0000,04890000,2
2024-02-19T19:50:13+00:00,07360000,07770000,05120000,04890000,2
2024-02-19T19:50:30+00:00,07360000,07770000,04CE0000,04440000,2
2024-02-19T19:50:52+00:00,07360000,07770000,05120000,04440000,2
2024-02-19T19:51:19+00:00,07360000,07770000,05120000,04890000,2
2024-02-19T19:51:47+00:00,077B0000,07770000,05120000,04890000,2
2024-02-19T19:52:10+00:00,07360000,07320000,04CE0000,04440000,2
2024-02-19T19:52:31+00:00,07360000,07320000,04CE0000,04440000,2
2024-02-19T19:53:19+00:00,06F20000,07320000,04CE0000,04440000,2
2024-02-19T19:53:36+00:00,06F20000,07320000,04CE0000,04440000,2
2024-02-19T19:53:52+00:00,06F20000,07320000,04CE0000,04440000,2
2024-02-19T19:54:09+00:00,06AE0000,07320000,04CE0000,04440000,2
2024-02-19T19:54:25+00:00,06AE0000,06EE0000,04890000,04440000,2
2024-02-19T19:54:43+00:00,06AE0000,07320000,04CE0000,04440000,2
2024-02-19T19:55:00+00:00,06AE0000,06EE0000,04CE0000,04440000,2
2024-02-19T19:55:17+00:00,06690000,06EE0000,04CE0000,04440000,2
2024-02-19T19:55:34+00:00,06AE0000,06EE0000,04CE0000,04440000,2
2024-02-19T19:55:51+00:00,06690000,06AA0000,04890000,04440000,2
2024-02-19T19:56:08+00:00,06690000,06AA0000,05120000,04000000,2
2024-02-19T17:58:52+00:00,04450000,043F0000,043F0000,01980000,3
2024-02-19T17:59:21+00:00,05130000,04CC0000,04CE0000,01990000,3
2024-02-19T17:59:37+00:00,05E00000,06210000,06680000,02EF0000,3
2024-02-19T17:59:54+00:00,05130000,05100000,059B0000,02660000,3
2024-02-19T18:00:11+00:00,05E00000,06210000,05DF0000,02660000,3
2024-02-19T18:00:28+00:00,06690000,06AA0000,06680000,02EF0000,3
2024-02-19T18:00:49+00:00,06690000,06EE0000,07350000,03770000,3
2024-02-19T18:01:18+00:00,05130000,05550000,06AC0000,03330000,3
2024-02-19T18:01:35+00:00,05130000,05550000,05570000,02220000,3
2024-02-19T18:02:09+00:00,05E00000,06210000,06680000,03330000,3
2024-02-19T18:02:42+00:00,05E00000,07320000,07790000,03BC0000,3
2024-02-19T18:03:00+00:00,06250000,07320000,07790000,03BC0000,3
2024-02-19T18:03:17+00:00,07360000,05990000,07BE0000,04000000,3
2024-02-19T18:03:34+00:00,05580000,06AA0000,06680000,02EF0000,3
2024-02-19T18:03:50+00:00,06250000,05DD0000,07790000,03BC0000,3
2024-02-19T18:04:07+00:00,04CF0000,05990000,06680000,02EF0000,3
2024-02-19T18:04:29+00:00,05E00000,06660000,06680000,02EF0000,3
2024-02-19T18:04:47+00:00,059C0000,06AA0000,06AC0000,02EF0000,3
2024-02-19T18:05:14+00:00,06250000,05990000,06F10000,02EF0000,3
2024-02-19T18:05:31+00:00,05580000,06660000,06240000,03770000,3
2024-02-19T18:05:48+00:00,05E00000,06210000,06680000,02EF0000,3
2024-02-19T18:06:09+00:00,06250000,06AA0000,06F10000,02EF0000,3
2024-02-19T18:06:39+00:00,06250000,06AA0000,06AC0000,03330000,3
2024-02-19T18:06:56+00:00,06250000,06EE0000,06F10000,03770000,3
2024-02-19T18:07:18+00:00,06AE0000,06210000,07350000,03330000,3
2024-02-19T18:07:35+00:00,05E00000,06EE0000,06F10000,03770000,3
2024-02-19T18:08:04+00:00,06AE0000,05990000,07350000,03330000,3
2024-02-19T18:08:21+00:00,059C0000,06210000,07350000,03770000,3
2024-02-19T18:08:37+00:00,05130000,05100000,06F10000,03330000,3
2024-02-19T18:09:11+00:00,05130000,05990000,04CE0000,01990000,3
2024-02-19T18:09:27+00:00,059C0000,06210000,06240000,02660000,3
2024-02-19T18:09:44+00:00,059C0000,07320000,06F10000,02EF0000,3
2024-02-19T18:10:06+00:00,06690000,07770000,04CE0000,02220000,3
2024-02-19T18:10:23+00:00,06F20000,07320000,06F10000,03330000,3
2024-02-19T18:10:39+00:00,07360000,07320000,07790000,03770000,3
2024-02-19T18:11:09+00:00,06690000,06AA0000,07BE0000,03770000,3
2024-02-19T18:11:40+00:00,06250000,06AA0000,07BE0000,03770000,3
2024-02-19T18:12:01+00:00,06690000,06AA0000,06F10000,02EF0000,3
2024-02-19T18:12:18+00:00,06690000,06EE0000,06F10000,03770000,3
2024-02-19T18:12:35+00:00,06F20000,07770000,07790000,03BC0000,3
2024-02-19T18:12:52+00:00,06AE0000,06EE0000,07350000,03BC0000,3
2024-02-19T18:13:09+00:00,05E00000,06AA0000,07790000,03BC0000,3
2024-02-19T18:13:32+00:00,06690000,06660000,059B0000,02220000,3
